Image,Noise Reduction,Filter Size,CLAHE,Grid Size,Pct,static_foreground_removal,Dilation,Opening,Closing,Smoothing_after_morph,objects_before_post_processing,objects_after_post_processing,TP,FP,FN,Precision,Recall,F1,RMSE
3,Gaussian,5,True,8,20,True,False,False,True,False,1598,114,73,77,61,0.4866666666666667,0.5447761194029851,0.5140845070422536,16.0
3,Gaussian,5,True,8,20,True,False,False,True,True,1376,184,81,144,53,0.36,0.6044776119402985,0.4512534818941504,91.0
3,Gaussian,5,True,8,20,True,False,True,False,False,1667,246,89,182,45,0.3284132841328413,0.664179104477612,0.4395061728395062,137.0
3,Gaussian,5,True,8,20,True,False,True,False,True,535,190,96,130,38,0.4247787610619469,0.7164179104477612,0.5333333333333332,92.0
3,Gaussian,5,True,8,20,True,False,True,True,False,468,107,73,70,61,0.5104895104895105,0.5447761194029851,0.5270758122743682,9.0
3,Gaussian,5,True,8,20,True,False,True,True,True,385,133,81,93,53,0.46551724137931033,0.6044776119402985,0.5259740259740259,40.0
3,Gaussian,5,True,8,20,True,True,False,False,False,2892,195,91,136,43,0.4008810572687225,0.6791044776119403,0.5041551246537397,93.0
3,Gaussian,5,True,8,20,True,True,False,False,True,1425,125,55,95,79,0.36666666666666664,0.41044776119402987,0.38732394366197187,16.0
3,Gaussian,5,True,8,20,True,True,False,True,False,1397,70,33,52,101,0.38823529411764707,0.2462686567164179,0.3013698630136986,49.0
3,Gaussian,5,True,8,20,True,True,False,True,True,1219,118,29,104,105,0.21804511278195488,0.21641791044776118,0.21722846441947563,1.0
3,Gaussian,5,True,8,20,True,True,True,False,False,711,194,91,135,43,0.4026548672566372,0.6791044776119403,0.5055555555555556,92.0
3,Gaussian,5,True,8,20,True,True,True,False,True,323,93,55,63,79,0.4661016949152542,0.41044776119402987,0.4365079365079365,16.0
3,Gaussian,5,True,8,20,True,True,True,True,False,267,63,33,45,101,0.4230769230769231,0.2462686567164179,0.3113207547169811,56.0
3,Gaussian,5,True,8,20,True,True,True,True,True,228,67,29,53,105,0.35365853658536583,0.21641791044776118,0.26851851851851855,52.0
3,Gaussian,5,True,8,35,True,False,False,False,False,994,167,87,89,47,0.4943181818181818,0.6492537313432836,0.5612903225806452,42.0
3,Gaussian,5,True,8,35,True,False,False,False,True,461,173,100,99,34,0.5025125628140703,0.746268656716418,0.6006006006006006,65.0
3,Gaussian,5,True,8,35,True,False,False,True,False,423,127,90,65,44,0.5806451612903226,0.6716417910447762,0.6228373702422145,21.0
3,Gaussian,5,True,8,35,True,False,False,True,True,375,144,98,79,36,0.5536723163841808,0.7313432835820896,0.630225080385852,43.0
